=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.15 14:32:33 =~=~=~=~=~=~=~=~=~=~=~=
151.50, 84.32
152.00, 83.05
152.50, 82.74
153.00, 83.05
153.50, 83.36
154.00, 82.74
154.50, 82.43
155.00, 82.43
155.50, 82.43
156.00, 82.43
156.50, 82.43
157.00, 82.43
157.50, 83.05
158.00, 83.05
158.50, 83.68
159.00, 82.43
159.50, 82.43
160.00, 82.12
160.50, 83.05
161.00, 82.12
161.50, 82.12
162.00, 82.43
162.50, 83.05
163.00, 82.12
163.50, 82.43
164.00, 82.43
164.50, 82.43
165.00, 82.12
165.50, 81.52
166.00, 81.52
166.50, 82.12
167.00, 82.12
167.50, 82.43
168.00, 81.82
168.50, 81.52
169.00, 81.82
169.50, 81.82
170.00, 82.12
170.50, 80.34
171.00, 81.82
171.50, 81.82
172.00, 81.52
172.50, 81.52
173.00, 82.74
173.50, 82.12
174.00, 83.36
174.50, 81.52
175.00, 82.43
175.50, 81.52
176.00, 81.82
176.50, 81.52
177.00, 81.52
177.50, 80.05
178.00, 81.52
178.50, 81.52
179.00, 81.52
179.50, 81.82
180.00, 80.93
180.50, 81.52
181.00, 80.93
181.50, 80.93
182.00, 81.22
182.50, 80.93
183.00, 81.22
183.50, 81.22
184.00, 80.93
184.50, 81.52
185.00, 81.22
185.50, 81.52
186.00, 81.22
186.50, 81.52
187.00, 80.93
187.50, 81.22
188.00, 79.48
188.50, 80.93
189.00, 80.93
189.50, 81.82
190.00, 80.93
190.50, 80.93
191.00, 80.93
191.50, 80.63
192.00, 80.63
192.50, 81.22
193.00, 80.63
193.50, 80.34
194.00, 80.93
194.50, 80.63
195.00, 80.63
195.50, 80.34
196.00, 80.93
196.50, 80.63
197.00, 80.34
197.50, 80.63
198.00, 80.34
198.50, 80.93
199.00, 80.34
199.50, 80.34
200.00, 80.34
200.50, 80.93
201.00, 81.22
201.50, 80.34
202.00, 80.34
202.50, 80.34
203.00, 80.05
203.50, 80.05
204.00, 80.34
204.50, 80.34
205.00, 80.05
205.50, 80.63
206.00, 80.63
206.50, 80.05
207.00, 79.20
207.50, 80.34
208.00, 80.93
208.50, 81.22
209.00, 80.34
209.50, 79.77
210.00, 80.34
210.50, 81.82
211.00, 80.05
211.50, 79.77
212.00, 80.05
212.50, 79.77
213.00, 79.77
213.50, 80.05
214.00, 79.48
214.50, 79.48
215.00, 79.77
215.50, 79.77
216.00, 79.48
216.50, 80.05
217.00, 79.48
217.50, 79.77
218.00, 79.20
218.50, 79.48
219.00, 79.48
219.50, 79.48
220.00, 79.77
220.50, 79.48
221.00, 79.77
221.50, 79.77
222.00, 79.48
222.50, 79.48
223.00, 79.48
223.50, 79.48
224.00, 79.48
224.50, 79.77
225.00, 77.82
225.50, 79.20
226.00, 79.20
226.50, 79.48
227.00, 79.20
227.50, 79.20
228.00, 79.48
228.50, 79.20
229.00, 79.20
229.50, 79.20
230.00, 79.20
230.50, 79.20
231.00, 78.64
231.50, 79.48
232.00, 79.77
232.50, 78.92
233.00, 78.92
233.50, 78.92
234.00, 79.20
234.50, 78.92
235.00, 78.64
235.50, 78.92
236.00, 78.64
236.50, 78.64
237.00, 78.64
237.50, 79.48
238.00, 79.48
238.50, 78.64
239.00, 78.92
239.50, 78.92
240.00, 78.64
240.50, 78.64
241.00, 79.20
241.50, 78.64
242.00, 78.36
242.50, 78.64
243.00, 78.92
243.50, 79.20
244.00, 78.36
244.50, 77.82
245.00, 78.36
245.50, 78.64
246.00, 78.64
246.50, 78.36
247.00, 78.09
247.50, 78.36
248.00, 78.36
248.50, 78.64
249.00, 78.36
249.50, 78.09
250.00, 78.09
250.50, 78.64
251.00, 78.36
251.50, 78.36
252.00, 78.36
252.50, 78.09
253.00, 77.82
253.50, 78.09
254.00, 78.09
254.50, 78.09
255.00, 77.82
255.50, 77.82
256.00, 77.82
256.50, 77.82
257.00, 78.64
257.50, 77.82
258.00, 77.82
258.50, 77.82
259.00, 77.55
259.50, 78.36
260.00, 77.55
260.50, 77.55
261.00, 77.55
261.50, 77.82
262.00, 77.55
262.50, 78.09
263.00, 77.82
263.50, 77.55
264.00, 77.55
264.50, 77.28
265.00, 77.82
265.50, 77.55
266.00, 77.82
266.50, 77.82
267.00, 77.28
267.50, 77.28
268.00, 78.09
268.50, 77.01
269.00, 77.28
269.50, 77.28
270.00, 77.55
270.50, 77.55
271.00, 77.01
271.50, 77.28
272.00, 77.01
272.50, 77.01
273.00, 77.01
273.50, 76.75
274.00, 77.01
274.50, 77.01
275.00, 77.01
275.50, 77.55
276.00, 77.01
276.50, 77.28
277.00, 77.55
277.50, 77.01
278.00, 77.01
278.50, 77.01
279.00, 77.01
279.50, 77.28
280.00, 76.75
280.50, 76.75
281.00, 77.01
281.50, 77.55
282.00, 77.01
282.50, 76.75
283.00, 76.22
283.50, 76.48
284.00, 76.48
284.50, 76.75
285.00, 77.01
285.50, 76.48
286.00, 76.48
286.50, 76.48
287.00, 76.48
287.50, 76.22
288.00, 77.01
288.50, 76.48
289.00, 76.48
289.50, 76.48
290.00, 76.22
290.50, 76.48
291.00, 75.96
291.50, 75.96
292.00, 76.48
292.50, 75.71
293.00, 76.22
293.50, 76.75
294.00, 75.96
294.50, 75.96
295.00, 75.96
295.50, 76.48
296.00, 76.48
296.50, 75.96
297.00, 77.01
297.50, 76.22
298.00, 75.96
298.50, 76.22
299.00, 75.96
299.50, 76.22
300.00, 76.22
300.50, 75.20
301.00, 75.96
301.50, 76.22
302.00, 75.71
302.50, 76.22
303.00, 75.96
303.50, 75.96
304.00, 75.96
304.50, 75.96
305.00, 75.45
305.50, 77.28
306.00, 75.71
306.50, 75.71
307.00, 75.45
307.50, 74.20
308.00, 75.20
308.50, 75.45
309.00, 75.71
309.50, 75.20
310.00, 75.45
310.50, 75.71
311.00, 74.94
311.50, 75.45
312.00, 75.45
312.50, 75.45
313.00, 75.20
313.50, 75.20
314.00, 75.45
314.50, 75.71
315.00, 75.20
315.50, 74.94
316.00, 75.20
316.50, 75.20
317.00, 75.20
317.50, 75.20
318.00, 75.20
318.50, 75.20
319.00, 74.94
319.50, 75.96
320.00, 74.94
320.50, 75.20
321.00, 74.94
321.50, 75.20
322.00, 74.69
322.50, 75.20
323.00, 73.95
323.50, 74.94
324.00, 74.94
324.50, 74.94
325.00, 74.94
325.50, 75.20
326.00, 74.69
326.50, 74.69
327.00, 74.69
327.50, 75.20
328.00, 74.94
328.50, 74.94
329.00, 74.44
329.50, 74.69
330.00, 74.44
330.50, 74.69
331.00, 74.69
331.50, 74.94
332.00, 74.69
332.50, 74.69
333.00, 74.69
333.50, 74.44
334.00, 74.44
334.50, 74.44
335.00, 74.94
335.50, 74.20
336.00, 75.96
336.50, 72.74
337.00, 74.44
337.50, 74.20
338.00, 74.69
338.50, 74.44
339.00, 74.20
339.50, 73.95
340.00, 73.95
340.50, 74.20
341.00, 74.44
341.50, 73.95
342.00, 74.44
342.50, 74.20
343.00, 74.20
343.50, 74.20
344.00, 73.46
344.50, 73.95
345.00, 74.44
345.50, 74.20
346.00, 73.95
346.50, 74.20
347.00, 74.44
347.50, 73.95
348.00, 73.95
348.50, 74.20
349.00, 73.71
349.50, 73.71
350.00, 75.45
350.50, 73.95
351.00, 73.95
351.50, 73.71
352.00, 73.71
352.50, 73.95
353.00, 73.71
353.50, 73.71
354.00, 74.20
354.50, 73.71
355.00, 73.95
355.50, 73.46
356.00, 74.20
356.50, 73.95
357.00, 73.46
357.50, 73.71
358.00, 73.46
358.50, 73.22
359.00, 73.46
359.50, 73.71
360.00, 73.46
360.50, 73.46
361.00, 73.46
361.50, 73.22
362.00, 73.22
362.50, 73.95
363.00, 73.22
363.50, 73.46
364.00, 73.46
364.50, 73.22
365.00, 73.22
365.50, 73.95
366.00, 73.22
366.50, 73.22
367.00, 72.98
367.50, 73.22
368.00, 72.98
368.50, 73.22
369.00, 73.22
369.50, 72.98
370.00, 72.98
370.50, 72.98
371.00, 71.80
371.50, 73.71
372.00, 72.98
372.50, 72.51
373.00, 72.74
373.50, 72.98
374.00, 73.22
374.50, 72.74
375.00, 72.74
375.50, 73.22
376.00, 72.98
376.50, 73.46
377.00, 72.74
377.50, 72.74
378.00, 72.98
378.50, 72.98
379.00, 72.51
379.50, 72.51
380.00, 73.22
380.50, 72.51
381.00, 72.51
381.50, 72.51
382.00, 73.22
382.50, 72.74
383.00, 72.04
383.50, 72.74
384.00, 72.27
384.50, 72.27
385.00, 72.98
385.50, 72.74
386.00, 72.27
386.50, 72.51
387.00, 72.98
387.50, 72.27
388.00, 72.04
388.50, 72.51
389.00, 72.27
389.50, 72.74
390.00, 72.27
390.50, 72.51
391.00, 72.27
391.50, 72.74
392.00, 72.51
392.50, 71.34
393.00, 72.27
393.50, 72.27
394.00, 72.51
394.50, 72.04
395.00, 72.04
395.50, 72.04
396.00, 72.04
396.50, 72.04
397.00, 72.04
397.50, 72.74
398.00, 72.04
398.50, 72.04
399.00, 72.04
399.50, 71.80
400.00, 70.66
400.50, 71.80
401.00, 72.04
401.50, 72.04
402.00, 72.04
402.50, 71.80
403.00, 72.04
403.50, 71.80
404.00, 71.80
404.50, 72.04
405.00, 71.80
405.50, 71.80
406.00, 72.04
406.50, 71.80
407.00, 71.11
407.50, 71.80
408.00, 72.04
408.50, 71.34
409.00, 71.80
409.50, 71.57
410.00, 71.80
410.50, 71.11
411.00, 71.57
411.50, 72.04
412.00, 71.57
412.50, 71.57
413.00, 71.80
413.50, 71.34
414.00, 71.34
414.50, 71.34
415.00, 71.34
415.50, 71.34
416.00, 71.34
416.50, 71.11
417.00, 71.57
417.50, 71.34
418.00, 71.57
418.50, 71.34
419.00, 71.11
419.50, 71.34
420.00, 71.11
420.50, 72.04
421.00, 71.11
421.50, 71.11
422.00, 71.34
422.50, 71.11
423.00, 71.34
423.50, 71.34
424.00, 71.34
424.50, 71.57
425.00, 70.89
425.50, 72.51
426.00, 70.66
426.50, 70.66
427.00, 71.34
427.50, 70.89
428.00, 70.89
428.50, 71.34
429.00, 70.21
429.50, 70.89
430.00, 70.89
430.50, 70.66
431.00, 71.11
431.50, 70.89
432.00, 70.66
432.50, 70.66
433.00, 70.66
433.50, 70.89
434.00, 70.43
434.50, 70.89
435.00, 70.66
435.50, 70.43
436.00, 71.34
436.50, 70.43
437.00, 70.21
437.50, 70.43
438.00, 70.43
438.50, 70.43
439.00, 69.33
439.50, 70.21
440.00, 70.21
440.50, 70.66
441.00, 70.21
441.50, 70.21
442.00, 70.43
442.50, 70.21
443.00, 70.21
443.50, 70.43
444.00, 69.99
444.50, 69.77
445.00, 69.99
445.50, 69.99
446.00, 70.21
446.50, 70.21
447.00, 69.77
447.50, 70.21
448.00, 70.21
448.50, 69.77
449.00, 69.77
449.50, 69.77
450.00, 69.77
450.50, 69.77
451.00, 69.33
451.50, 69.99
452.00, 69.77
452.50, 69.99
453.00, 69.77
453.50, 69.55
454.00, 69.77
454.50, 69.99
455.00, 69.77
455.50, 70.21
456.00, 69.77
456.50, 69.77
457.00, 70.21
457.50, 69.55
458.00, 70.21
458.50, 69.99
459.00, 69.55
459.50, 69.77
460.00, 68.89
460.50, 69.99
461.00, 69.33
461.50, 69.33
462.00, 69.55
462.50, 69.55
463.00, 71.11
463.50, 69.33
464.00, 69.77
464.50, 69.55
465.00, 69.33
465.50, 69.33
466.00, 69.33
466.50, 69.11
467.00, 69.33
467.50, 69.55
468.00, 69.33
468.50, 69.11
469.00, 69.33
469.50, 69.55
470.00, 69.11
470.50, 69.33
471.00, 69.55
471.50, 70.21
472.00, 69.33
472.50, 68.89
473.00, 68.89
473.50, 69.77
474.00, 69.11
474.50, 68.89
475.00, 69.11
475.50, 68.89
476.00, 68.68
476.50, 68.89
477.00, 68.89
477.50, 68.89
478.00, 68.68
478.50, 68.89
479.00, 68.68
479.50, 68.68
480.00, 69.11
480.50, 69.11
481.00, 69.11
481.50, 68.68
482.00, 69.55
482.50, 68.68
483.00, 68.68
483.50, 68.68
484.00, 68.47
484.50, 68.47
485.00, 68.47
485.50, 68.47
486.00, 68.25
486.50, 68.47
487.00, 68.25
487.50, 68.25
488.00, 68.47
488.50, 68.68
489.00, 68.47
489.50, 69.33
490.00, 68.47
490.50, 68.25
491.00, 68.25
491.50, 68.25
492.00, 68.25
492.50, 68.25
493.00, 68.47
493.50, 68.47
494.00, 68.25
494.50, 68.25
495.00, 68.68
495.50, 68.25
496.00, 68.04
496.50, 68.04
497.00, 68.04
497.50, 68.04
498.00, 67.41
498.50, 68.04
499.00, 68.47
499.50, 67.83
500.00, 67.83
500.50, 68.04
501.00, 67.83
501.50, 68.04
502.00, 68.25
502.50, 67.83
503.00, 67.62
503.50, 67.83
504.00, 68.04
504.50, 67.83
505.00, 68.04
505.50, 69.11
506.00, 68.25
506.50, 67.83
507.00, 67.83
507.50, 67.62
508.00, 67.62
508.50, 68.25
509.00, 67.62
509.50, 67.62
510.00, 67.83
510.50, 67.83
511.00, 68.25
511.50, 67.62
512.00, 67.62
512.50, 67.83
513.00, 67.62
513.50, 67.62
514.00, 67.41
514.50, 66.79
515.00, 67.62
515.50, 67.41
516.00, 67.62
516.50, 67.21
517.00, 67.41
517.50, 67.62
518.00, 67.41
518.50, 67.83
519.00, 67.21
519.50, 67.62
520.00, 67.41
520.50, 67.41
521.00, 67.21
521.50, 67.41
522.00, 67.41
522.50, 67.21
523.00, 67.41
523.50, 67.21
524.00, 67.62
524.50, 67.41
525.00, 67.41
525.50, 67.21
526.00, 67.41
526.50, 67.21
527.00, 67.21
527.50, 67.21
528.00, 67.21
528.50, 67.00
529.00, 66.79
529.50, 67.21
530.00, 66.59
530.50, 67.00
531.00, 67.21
531.50, 67.83
532.00, 67.00
532.50, 66.79
533.00, 67.21
533.50, 67.00
534.00, 67.00
534.50, 67.00
535.00, 67.00
535.50, 67.21
536.00, 66.79
536.50, 66.79
537.00, 66.79
537.50, 65.78
538.00, 67.21
538.50, 66.79
539.00, 66.79
539.50, 66.18
540.00, 66.59
540.50, 67.00
541.00, 66.59
541.50, 66.59
542.00, 66.59
542.50, 65.78
543.00, 66.79
543.50, 66.59
544.00, 66.79
544.50, 66.59
545.00, 66.59
545.50, 66.79
546.00, 66.79
546.50, 66.59
